n,m,PUB:P,PUB:EV,PUB:MS,RET:P,RET:EV,RET:MS,Total
3,3,9.467,5.26,4.837,13.467,5.278,4.809,43.112210696563125
3,3,9.655,5.305,4.798,14.265,5.242,4.814,44.0723046194762
3,3,9.778,5.287,4.828,13.814,5.25,4.797,43.754334561526775
3,3,9.788,5.314,4.889,13.98,5.295,4.824,44.09481049515307
3,3,9.132,5.215,4.836,21.827,9.078,8.279,58.39325417764485
3,3,15.664,8.965,8.223,22.427,9.031,8.284,72.59787137930593
3,3,12.81,8.79,4.856,13.335,5.381,4.822,50.001962731281914
3,3,9.46,5.252,4.804,13.481,5.232,4.782,42.99492000912626
3,3,10.52,7.602,5.682,13.498,5.217,4.774,47.282342410956815
3,3,9.55,5.27,4.858,13.633,5.281,4.829,43.412761529907584
3,3,9.65,5.269,4.854,13.79,5.378,4.798,43.74226415529847
3,3,9.385,5.031,4.42,12.551,4.759,4.323,40.47740437090397
3,3,9.063,5.17,4.817,13.135,5.168,4.764,42.12096962146461
3,3,9.203,5.159,4.958,13.236,5.209,4.77,42.539478822921716
3,3,9.321,5.208,4.778,13.252,5.226,4.764,42.55978879518807
3,3,9.486,5.21,4.869,13.496,5.244,4.769,43.08070855525632
3,3,9.603,5.212,4.806,13.467,5.214,4.754,43.063376331701875
3,3,9.564,5.237,4.808,13.69,5.274,4.774,43.345716393863164
3,3,9.646,5.235,4.811,13.74,5.272,4.791,43.49053783031802
3,3,9.726,5.283,4.831,14.292,5.292,4.806,44.23748655244708
3,3,9.204,5.607,4.82,13.139,5.163,4.775,42.70062207554777
3,3,9.279,5.599,4.843,13.271,5.191,4.776,42.95884701423347
3,3,9.325,5.171,4.779,13.308,5.208,4.781,42.58306502985458
3,3,9.369,5.246,4.832,14.795,5.239,4.763,44.24643299231927
3,3,9.484,5.202,4.792,13.485,5.289,5.022,43.27792782957355
3,3,9.702,5.247,4.889,13.764,5.275,4.759,43.63396018743515
3,3,9.66,5.233,4.831,13.607,5.245,4.769,43.33397032072147
3,3,9.728,5.251,4.812,13.742,5.264,4.786,43.586166187499956
3,3,9.063,5.225,4.831,13.082,5.185,4.771,42.15293455248077
3,3,9.464,5.163,4.828,13.22,5.212,4.774,42.66775865107775
3,3,9.307,5.23,4.795,13.288,5.276,4.751,42.655088395501174
3,3,9.404,5.16,4.963,13.377,5.199,4.792,42.90393615762393
3,3,9.398,5.249,4.822,13.971,5.199,4.785,43.43045580511291
3,3,9.52,5.284,4.815,13.575,5.291,4.748,43.240087262044355
3,3,9.588,5.253,4.81,13.665,5.286,4.892,43.50097725788753
3,3,9.761,5.284,4.829,13.954,5.932,4.78,44.548099317277476
3,3,9.144,5.251,4.813,13.115,5.188,4.752,42.2697061051925
3,3,9.21,5.178,4.848,13.419,5.175,4.765,42.6074619560192
3,3,10.123,5.62,4.787,13.196,5.24,4.797,43.772209280480936
3,3,9.616,5.209,4.796,13.351,5.195,4.775,42.949040653184056
3,3,9.381,5.295,4.847,13.614,5.261,4.837,43.24461310170591
3,3,9.548,5.306,4.844,13.554,5.287,4.809,43.35614526644349
3,3,9.565,5.264,4.785,13.652,5.297,4.838,43.4157126583159
3,3,9.761,5.268,4.817,13.73,5.28,4.811,43.68610579210023
3,3,9.202,5.206,4.83,13.166,5.167,4.792,42.36452529827754
3,3,9.22,5.177,4.798,13.367,5.188,4.796,42.55407412226002
3,3,9.328,5.246,4.813,13.364,5.185,4.778,42.71523592372735
3,3,10.393,5.252,4.815,13.409,5.214,4.768,43.85468394805987
3,3,9.418,5.232,4.765,13.434,5.228,4.789,42.8810444039603
3,3,9.745,7.63,5.314,13.65,5.27,4.791,46.39927460812032
3,3,10.015,5.236,4.811,13.733,5.276,4.78,43.86770608834922
3,3,9.764,5.263,4.809,13.784,5.292,4.79,43.695304853220776
3,3,9.15,5.194,4.832,13.131,5.185,4.746,42.24362007031838
3,3,9.447,5.188,4.789,13.215,5.191,4.779,42.618981950605914
3,3,9.288,5.217,4.81,13.254,5.22,4.855,42.65019887437423
3,3,9.337,5.224,4.794,13.332,5.236,4.799,42.72860785325368
3,3,9.413,5.258,4.803,13.475,5.272,4.861,43.08876542684932
3,3,9.509,5.26,4.848,13.574,5.232,4.774,43.205236783251166
3,3,9.621,5.258,4.828,13.618,5.381,4.782,43.49284099104504
3,3,9.682,5.284,4.825,13.826,5.288,4.79,43.69703455207249
3,3,9.412,5.203,4.838,13.459,5.23,4.81,42.956506134942174
3,3,9.776,5.246,4.854,13.572,5.223,4.815,43.48851080673436
3,3,9.549,5.319,4.841,13.579,5.262,4.834,43.38956787250936
3,3,9.681,5.278,4.844,13.758,5.248,4.815,43.62901672720909
3,3,9.684,5.288,4.835,13.946,5.307,4.809,43.86036625752846
3,3,9.961,5.341,4.897,14.001,5.343,4.823,44.366857657829925
3,3,10.001,5.337,4.891,14.154,5.389,4.856,44.62917451746762
3,3,10.07,5.331,4.843,14.231,5.341,4.823,44.641884975135326
3,3,15.388,9.01,8.463,22.491,10.249,8.316,73.92906475191315
3,3,15.599,9.117,8.254,16.494,9.037,4.861,63.36332384186487
3,3,9.284,5.197,4.798,13.264,5.211,4.779,42.53609920851886
3,3,9.317,5.205,4.837,16.442,5.239,5.346,46.395672718063
3,3,9.473,5.238,4.805,13.488,5.216,4.784,43.00826624967158
3,3,9.766,5.249,4.859,13.604,5.345,4.817,43.646588999157146
3,3,9.629,5.231,4.817,13.177,5.212,4.375,42.4457296418647
3,3,8.828,4.835,4.421,12.077,4.78,4.066,39.020109145591654
3,3,9.19,5.218,4.89,13.206,5.2,5.01,42.71769647796949
3,3,9.464,5.316,4.861,13.785,5.225,4.952,43.59573909702401
3,3,9.392,5.242,4.928,17.75,5.235,5.228,47.786636743694544
3,3,17.788,9.888,8.886,25.66,9.936,8.898,81.08469774015248
3,3,13.509,6.801,4.814,13.439,5.213,4.789,48.573543007175125
3,3,9.713,5.257,4.819,13.706,5.287,4.812,43.60505154666801
3,3,9.68,5.241,4.819,13.193,5.285,4.801,43.02813019603491
3,3,9.035,4.799,4.36,12.458,4.769,4.315,39.74451823160052
3,3,9.016,5.242,4.847,13.737,5.225,4.794,42.8657706361264
3,3,9.37,5.255,4.835,13.339,5.195,4.951,42.95249267791708
3,3,9.327,5.198,4.829,13.223,5.156,4.777,42.51707888518771
3,3,9.318,5.172,4.85,13.442,5.247,4.8,42.839550956462816
3,3,9.461,5.25,4.918,13.552,5.245,4.766,43.200157970810935
3,3,9.537,5.244,4.786,13.502,5.264,4.965,43.29227958805859
3,3,9.591,5.257,4.834,13.842,5.292,4.793,43.617122496167816
3,3,9.755,5.298,4.833,13.784,5.279,4.647,43.60691838276883
3,3,9.08,5.196,4.779,13.111,5.227,4.8,42.20424988307059
3,3,9.161,5.169,4.789,13.267,5.153,4.786,42.33279482771953
3,3,9.33,5.204,4.83,13.242,5.255,5.068,42.92763629928231
3,3,16.696,9.174,4.819,13.438,5.242,4.782,54.163453401997685
3,3,9.414,5.295,4.812,13.572,5.276,4.818,43.19586628116667
3,3,9.557,5.258,4.821,13.632,5.257,4.786,43.319720386837915
3,3,9.584,5.263,4.843,13.815,5.294,4.885,43.69260130139689
3,3,9.924,5.561,5.017,14.954,5.512,4.662,45.639165832350656
3,3,9.08,5.17,4.811,13.745,5.177,4.741,42.718599628036216
3,3,9.083,5.176,4.802,13.206,5.195,4.782,42.25185878264407
3,3,9.178,5.159,4.824,13.264,5.214,4.831,42.47546591795981
3,3,9.352,5.22,4.823,13.407,5.182,4.78,42.77464227440456
3,3,9.453,5.234,4.842,13.571,5.222,4.767,43.08108030818403
3,3,9.467,5.269,4.812,13.595,5.256,4.816,43.22437390995522
3,3,9.617,5.257,4.813,13.689,5.272,4.785,43.43901318497956
3,3,9.709,5.372,4.856,13.805,5.314,4.68,43.743550234163806
3,3,9.125,5.207,4.842,13.187,5.196,4.814,45.667232635120556
3,3,9.056,5.212,4.859,13.204,5.228,4.749,42.315434354046985
3,3,9.218,5.213,4.833,13.25,5.2,4.808,42.527340895806745
3,3,9.368,5.222,4.795,13.37,5.217,4.778,42.74869981842736
3,3,9.469,5.243,4.785,13.512,5.26,4.763,43.04002419424554
3,3,9.506,5.265,4.813,13.642,5.271,4.802,43.30704749251405
3,3,9.588,5.286,4.883,13.702,5.302,4.78,43.55005795756976
3,3,9.746,5.259,4.804,12.992,6.572,5.274,44.65451409729819
3,3,9.182,5.172,5.161,16.348,6.058,5.672,47.60409899366398
3,3,10.07,5.559,4.823,13.322,5.354,4.791,43.924010669191674
3,3,9.635,5.237,5.104,13.992,5.223,4.766,43.95505917879443
3,3,9.423,5.237,4.824,13.384,5.227,4.817,42.91074420325458
3,3,9.439,5.211,4.84,13.463,5.236,4.756,42.95267436342935
3,3,9.417,5.233,4.8,13.516,5.209,4.775,42.956654680892825
3,3,9.652,5.301,4.82,13.915,5.266,4.772,43.73418656177819
3,3,9.698,5.282,4.717,12.956,5.167,4.333,42.15890068250398
3,3,9.153,5.179,5.029,13.077,5.154,4.872,42.47020611849924
3,3,9.225,5.187,4.789,13.249,5.196,4.783,42.44844041143855
3,3,9.938,5.203,4.809,13.199,5.212,4.77,43.13565410363177
3,3,9.35,5.205,4.79,13.326,5.224,4.788,42.688815388828516
3,3,9.448,5.239,4.83,13.547,5.301,4.797,43.18024101667106
3,3,10.461,5.255,5.731,25.227,9.245,7.389,63.310291540498525
3,3,17.274,8.778,7.35,21.682,8.693,6.561,70.36019605584443
3,3,11.528,6.789,5.36,13.215,5.454,5.045,47.39632038399577
3,3,9.134,5.162,4.786,13.193,5.154,4.764,42.19856400353213
3,3,9.271,5.213,4.83,13.217,5.201,4.816,42.554499581456184
3,3,9.287,5.206,4.857,13.375,5.236,4.75,42.71491228913267
3,3,9.631,5.251,4.818,13.432,5.259,4.804,43.20044652558863
3,3,9.582,5.243,4.881,13.695,5.249,4.808,43.451952592780195
3,3,9.59,5.233,4.806,13.644,5.244,4.805,43.331984197720885
3,3,9.773,5.222,4.829,13.743,5.374,4.806,43.753390821317836
3,3,9.682,5.273,4.808,12.562,4.91,4.438,41.680198861286044
3,3,9.234,5.195,4.824,13.245,5.192,4.812,42.509426207592085
3,3,9.224,5.183,4.808,13.233,5.176,4.797,42.43104346096516
3,3,10.212,5.234,5.345,13.382,5.298,4.941,44.40311544264357
3,3,9.461,5.415,4.849,13.434,5.384,4.84,43.39199000969529
3,3,9.457,5.286,4.853,13.487,5.265,4.797,43.136939794446036
3,3,9.935,5.28,4.837,13.675,5.327,4.8,43.8561236175398
3,3,13.127,5.64,5.421,13.862,5.304,4.793,48.15716024798652
3,3,9.716,5.242,4.85,12.472,4.988,4.317,41.595289716497064
3,3,9.138,5.199,4.863,13.232,5.196,4.82,42.454800490910806
3,3,9.26,5.2,4.844,13.299,5.182,4.798,42.59563121013343
3,3,9.286,5.216,4.793,13.257,5.204,4.777,42.53700150487323
3,3,9.437,5.219,4.901,13.451,5.244,4.759,43.0150074729075
3,3,9.611,5.251,4.935,13.592,5.232,4.776,43.397613024959966
3,3,9.614,5.248,4.839,13.744,5.243,4.839,43.53189064810674
3,3,9.741,5.261,4.839,13.763,5.372,4.89,43.87584421783686
3,3,9.407,4.993,4.449,12.733,4.785,4.389,40.76497978530824
3,3,10.466,5.253,4.823,13.187,5.16,4.767,43.6578206717968
3,3,9.333,5.177,4.81,13.862,5.222,4.792,43.20081742480397
3,3,9.375,5.192,4.831,13.224,5.176,4.805,42.59576858021319
3,3,9.481,5.254,4.779,13.426,5.246,4.754,42.94225053551297
3,3,9.648,5.232,4.821,13.454,5.242,4.78,43.1841165603449
3,3,9.528,5.271,4.825,13.578,5.251,4.802,43.26266353018582
3,3,9.628,5.27,4.993,13.439,5.384,4.815,43.533318443223834
3,3,9.604,5.286,4.344,12.432,4.801,4.183,40.65792037484546
3,3,9.033,5.157,4.804,13.125,5.164,4.772,42.05598565749824
3,3,9.23,5.146,4.907,13.319,5.227,4.758,42.591800059502326
3,3,9.261,5.183,4.817,13.2,5.196,4.753,42.396235978230834
3,3,9.539,5.213,4.85,13.456,5.232,4.797,43.092397662500545
3,3,9.457,5.248,4.8,13.454,5.22,4.771,42.946228835110865
3,3,9.547,5.241,4.807,13.609,5.249,4.796,43.25623895662527
3,3,9.724,5.224,4.853,13.555,5.388,4.732,43.484531342983246
3,3,9.277,5.25,4.384,12.317,4.796,4.166,40.19922367297113
3,3,9.084,5.159,4.819,13.181,5.19,4.794,42.23691586715479
3,3,9.184,5.194,4.832,13.257,5.192,4.822,42.48979198746383
3,3,10.577,5.208,4.794,13.251,5.189,4.776,43.8008620403707
3,3,9.395,5.207,4.824,13.545,5.241,4.782,42.989163737123214
3,3,9.499,5.246,4.816,13.489,5.232,4.926,43.21344383060932
3,3,9.628,5.262,4.863,13.62,5.223,4.783,43.38983430837591
3,3,9.651,5.245,4.803,13.651,5.302,4.785,43.453325905526675
3,3,8.833,4.903,4.406,12.445,4.805,4.318,39.716996252536774
3,3,9.07,5.162,5.006,13.195,5.181,4.85,42.47208397525052
3,3,9.231,5.191,4.846,13.255,5.222,4.826,42.576236417517066
3,3,9.31,5.197,4.8,13.297,5.232,4.752,42.59320581331849
3,3,9.406,5.262,4.816,13.559,5.206,4.779,43.033800553530455
3,3,9.453,5.241,4.819,13.501,5.259,4.823,43.12522096248964
3,3,9.523,5.248,4.835,13.726,5.264,4.806,43.40803165299197
3,3,9.661,5.271,4.835,13.576,5.284,4.807,43.42362897781034
3,3,8.869,4.855,4.437,12.659,4.819,4.351,39.99834523225824
3,3,9.362,5.18,4.785,13.036,5.196,4.858,42.424497582639255
3,3,9.227,5.233,4.825,13.175,5.188,4.794,42.450111359357834
3,3,9.422,5.236,4.796,13.329,5.211,4.804,42.804204781229295
3,3,9.391,5.291,4.811,13.418,5.217,4.809,42.9429627644519
3,3,9.398,5.207,4.833,13.996,5.25,4.785,43.47899152586857
3,3,9.745,5.671,5.109,16.217,7.154,4.989,48.90338750556111
3,3,9.682,5.336,4.786,14.815,6.063,4.362,45.04062569079299
3,3,8.617,4.666,4.263,11.404,4.419,4.035,37.41406354432305
3,3,9.222,5.376,4.87,13.352,5.19,4.832,42.84866992384195
3,3,10.209,5.971,4.859,13.211,5.2,4.761,44.22271344810724
3,3,9.458,5.166,4.792,13.637,5.386,4.909,43.3576472569257
3,3,9.817,5.41,5.023,13.858,5.337,4.841,44.29114462497334
3,3,9.602,5.319,4.864,13.993,5.353,4.943,44.08312876087924
3,3,9.718,5.379,4.947,13.857,5.24,4.854,44.004273756096765
3,3,9.176,5.11,4.464,12.452,4.791,4.501,40.50206571506958
3,3,8.605,4.799,4.044,11.238,4.338,3.96,36.99380694888532
3,3,11.237,6.033,5.755,14.006,5.881,4.767,47.679595882073045
3,3,9.229,5.17,4.82,13.151,5.154,4.764,42.29287523776293
3,3,9.279,5.187,4.811,13.266,5.231,4.769,42.53701772540808
3,3,9.354,5.246,4.808,13.341,5.241,4.792,42.78790399742623
3,3,9.427,5.211,4.791,13.446,5.222,4.772,42.87782024281721
3,3,9.551,5.251,4.847,13.266,5.243,4.794,42.96278177450101
3,3,9.283,5.277,4.387,12.332,4.769,4.175,40.23011269358297
3,3,8.314,4.418,4.022,11.384,4.374,3.939,36.45996112997333
3,3,9.179,5.156,4.835,13.093,5.158,4.793,42.21977945417166
3,3,9.319,5.226,4.841,13.246,5.221,4.926,42.785033195589975
3,3,9.289,5.31,4.836,13.287,5.23,4.814,42.77055043106277
3,3,9.44,5.242,4.814,13.411,5.21,4.777,42.90041870748003
3,3,9.39,5.258,4.887,13.498,5.259,4.788,43.086407240480185
3,3,9.56,5.381,4.825,13.556,5.276,4.766,43.3520629691581
3,3,9.295,4.898,4.377,11.96,4.65,4.214,39.401087832326695
3,3,8.157,4.412,4.028,11.368,4.451,4.178,36.59114730544388
3,3,9.243,5.302,4.935,14.762,5.289,4.813,44.34500805412729
3,3,9.194,5.161,4.781,13.186,5.188,4.754,42.26942771735291
3,3,9.347,5.223,4.841,13.598,5.19,4.786,42.99018648453057
3,3,9.476,5.228,4.803,13.465,5.258,4.807,43.03731994392972
3,3,9.527,5.218,4.857,13.555,5.238,4.827,43.22425353651245
3,3,9.547,5.243,4.867,13.221,5.246,4.714,42.85241081379354
3,3,9.03,4.835,4.394,12.023,4.714,4.239,39.242083517213665
3,3,7.912,4.326,3.941,11.229,4.29,3.894,35.60926392674446
