protocol,latency,hops,oob_interaction,correct
jodi,436.082,5,2,1
jodi,397.165,8,2,1
jodi,615.081,7,2,1
jodi,269.264,4,2,1
jodi,303.372,8,2,1
jodi,385.788,6,2,1
jodi,583.522,4,2,1
jodi,406.209,8,2,1
jodi,476.364,4,2,1
jodi,356.316,5,2,1
jodi,504.157,7,2,1
jodi,348.116,3,2,1
jodi,310.149,4,2,1
jodi,284.354,3,2,1
oob-s/s,273.318,2,2,1
oob-s/s,361.512,5,2,1
oob-s/s,428.03,2,2,1
oob-s/s,229.879,4,2,1
oob-s/s,393.701,3,2,1
oob-s/s,231.697,5,2,1
oob-s/s,225.027,2,2,1
oob-s/s,356.053,3,2,1
oob-s/s,352.537,3,2,1
oob-s/s,157.444,4,2,1
oob-s/s,379.581,6,2,1
oob-s/s,212.669,6,2,1
oob-s/s,547.675,6,2,1
oob-s/s,439.656,3,2,1
oob-s/s,173.128,3,2,1
oob-s/s,203.816,7,2,1
oob-s/s,266.162,6,2,1
oob-s/s,517.953,3,2,1
oob-s/s,218.453,3,2,1
oob-s/s,324.38,4,2,1
oob-s/s,553.663,3,2,1
oob-s/s,315.845,3,2,1
oob-s/s,387.496,3,2,1
oob-s/s,260.61,3,2,1
oob-s/s,547.7,3,2,1
oob-s/s,496.776,6,2,1
oob-s/s,277.136,3,2,1
oob-s/s,248.92,3,2,1
oob-s/s,394.068,3,2,1
oob-s/s,328.645,7,2,1
oob-s/s,275.241,3,2,1
oob-s/s,158.625,3,2,1
oob-s/s,627.38,3,2,1
oob-s/s,195.092,2,2,1
oob-s/s,359.862,5,2,1
oob-s/s,219.467,3,2,1
oob-s/s,690.187,3,2,1
oob-s/s,233.778,3,2,1
oob-s/s,288.133,4,2,1
oob-s/s,208.612,5,2,1
oob-s/s,510.783,4,2,1
oob-s/s,157.681,3,2,1
oob-s/s,261.977,5,2,1
oob-s/s,297.003,5,2,1
oob-s/s,252.83,3,2,1
oob-s/s,344.488,3,2,1
oob-s/s,377.3,4,2,1
oob-s/s,481.44,3,2,1
oob-s/s,504.237,2,2,1
oob-s/s,426.569,4,2,1
oob-s/s,294.865,4,2,1
oob-s/s,256.101,3,2,1
oob-s/s,562.24,4,2,1
oob-s/s,405.083,5,2,1
oob-s/s,202.772,3,2,1
oob-s/s,262.387,3,2,1
oob-s/s,660.019,4,2,1
oob-s/s,376.307,4,2,1
oob-s/s,335.246,6,2,1
oob-s/s,359.028,3,2,1
oob-s/s,623.74,3,2,1
oob-s/s,351.518,7,2,1
oob-s/s,155.081,2,2,1
oob-s/s,314.595,3,2,1
oob-s/s,522.952,3,2,1
oob-s/s,255.806,2,2,1
oob-s/s,357.839,3,2,1
oob-s/s,366.853,4,2,1
oob-s/s,586.236,4,2,1
oob-s/s,285.679,6,2,1
oob-s/s,491.662,4,2,1
oob-s/s,270.659,4,2,1
oob-s/s,554.493,5,2,1
oob-s/s,321.807,3,2,1
oob-s/s,322.275,3,2,1
oob-s/s,393.999,3,2,1
oob-s/s,643.011,5,2,1
oob-s/s,294.978,4,2,1
oob-s/s,234.076,3,2,1
oob-s/s,400.949,3,2,1
oob-s/s,265.089,3,2,1
oob-s/s,384.634,4,2,1
oob-s/s,179.644,4,2,1
oob-s/s,174.543,4,2,1
oob-s/s,543.476,5,2,1
oob-s/s,351.444,4,2,1
oob-s/s,203.961,3,2,1
oob-s/s,234.83,3,2,1
oob-s/s,543.733,4,2,1
oob-s/s,183.975,3,2,1
oob-s/s,371.002,5,2,1
oob-s/s,201.837,4,2,1
oob-s/s,452.062,5,2,1
oob-s/s,288.306,4,2,1
oob-s/s,217.509,3,2,1
oob-s/s,327.724,3,2,1
oob-s/s,503.139,2,2,1
oob-s/s,265.135,4,2,1
oob-s/s,361.538,3,2,1
oob-s/s,472.599,4,2,1
oob-s/s,427.221,3,2,1
oob-s/s,341.573,6,2,1
oob-s/s,210.072,4,2,1
oob-s/s,297.265,3,2,1
oob-s/s,600.123,3,2,1
oob-s/s,483.618,4,2,1
oob-s/s,460.359,4,2,1
oob-s/s,293.898,4,2,1
oob-s/s,568.768,3,2,1
oob-s/s,217.916,4,2,1
oob-s/s,310.434,4,2,1
oob-s/s,214.574,3,2,1
oob-s/s,547.337,6,2,1
oob-s/s,461.345,5,2,1
oob-s/s,188.165,2,2,1
oob-s/s,284.258,6,2,1
oob-s/s,559.504,4,2,1
oob-s/s,290.182,6,2,1
oob-s/s,240.589,2,2,1
oob-s/s,267.473,3,2,1
oob-s/s,578.798,5,2,1
oob-s/s,300.136,4,2,1
oob-s/s,447.44,5,2,1
oob-s/s,361.533,4,2,1
oob-s/s,568.997,6,2,1
oob-s/s,318.899,5,2,1
oob-s/s,239.399,6,2,1
oob-s/s,315.391,4,2,1
oob-s/s,333.139,3,2,1
oob-s/s,327.594,6,2,1
oob-s/s,174.872,6,2,1
oob-s/s,325.949,3,2,1
oob-s/s,281.951,3,2,1
oob-s/s,345.204,6,2,1
oob-s/s,199.531,3,2,1
oob-s/s,355.481,3,2,1
oob-s/s,508.265,6,2,1
oob-s/s,417.775,6,2,1
oob-s/s,374.497,2,2,1
oob-s/s,406.493,3,2,1
oob-s/s,697.481,2,2,1
oob-s/s,181.53,4,2,1
oob-s/s,282.513,2,2,1
oob-s/s,174.302,2,2,1
oob-s/s,755.163,4,2,1
oob-s/s,246.522,6,2,1
oob-s/s,402.748,6,2,1
oob-s/s,220.271,2,2,1
oob-s/s,551.455,2,2,1
oob-s/s,212.941,7,2,1
oob-s/s,377.078,4,2,1
oob-s/s,201.465,2,2,1
oob-s/s,518.481,3,2,1
oob-s/s,224.072,5,2,1
oob-s/s,270.184,5,2,1
oob-s/s,208.012,2,2,1
oob-s/s,417.187,4,2,1
oob-s/s,269.703,4,2,1
oob-s/s,400.335,4,2,1
oob-s/s,305.22,2,2,1
oob-s/s,483.318,3,2,1
oob-s/s,527.898,4,2,1
oob-s/s,313.008,4,2,1
oob-s/s,183.71,4,2,1
oob-s/s,415.263,7,2,1
oob-s/s,223.025,4,2,1
oob-s/s,377.073,4,2,1
oob-s/s,227.97,4,2,1
oob-s/s,519.303,3,2,1
oob-s/s,407.63,5,2,1
oob-s/s,404.815,4,2,1
oob-s/s,277.339,2,2,1
oob-s/s,391.109,3,2,1
oob-s/s,389.438,5,2,1
oob-s/s,372.733,4,2,1
oob-s/s,252.498,4,2,1
oob-s/s,547.169,3,2,1
oob-s/s,288.496,4,2,1
oob-s/s,247.849,3,2,1
oob-s/s,270.025,4,2,1
oob-s/s,412.809,3,2,1
oob-s/s,480.312,5,2,1
oob-s/s,209.226,3,2,1
oob-s/s,151.316,5,2,1
oob-s/s,494.012,3,2,1
oob-s/s,213.242,4,2,1
oob-s/s,223.559,5,2,1
oob-s/s,224.632,5,2,1
oob-s/s,490.168,5,2,1
oob-s/s,244.627,3,2,1
oob-s/s,408.287,2,2,1
oob-s/s,259.124,6,2,1
oob-s/s,503.771,5,2,1
oob-s/s,238.407,3,2,1
oob-s/s,261.751,6,2,1
oob-s/s,394.851,4,2,1
oob-s/s,620.756,3,2,1
oob-s/s,321.078,3,2,1
oob-s/s,392.893,5,2,1
oob-s/s,207.006,3,2,1
oob-s/s,539.246,3,2,1
oob-s/s,334.28,5,2,1
oob-s/s,251.367,3,2,1
oob-s/s,319.638,6,2,1
oob-s/s,488.186,3,2,1
oob-s/s,201.667,5,2,1
oob-s/s,401.102,3,2,1
oob-s/s,297.384,3,2,1
oob-s/s,460.534,3,2,1
oob-s/s,344.256,4,2,1
oob-s/s,203.699,4,2,1
oob-s/s,388.62,3,2,1
oob-s/s,386.97,3,2,1
oob-s/s,372.303,3,2,1
oob-s/s,276.841,4,2,1
oob-s/s,219.222,3,2,1
oob-s/s,249.315,3,2,1
oob-s/s,424.951,4,2,1
oob-s/s,189.748,3,2,1
oob-s/s,340.61,2,2,1
oob-s/s,483.672,3,2,1
oob-s/s,381.08,3,2,1
oob-s/s,269.496,3,2,1
oob-s/s,393.72,5,2,1
oob-s/s,479.916,3,2,1
oob-s/s,174.517,2,2,1
oob-s/s,434.016,2,2,1
oob-s/s,277.221,3,2,1
oob-s/s,641.152,4,2,1
oob-s/s,253.088,4,2,1
oob-s/s,303.38,3,2,1
oob-s/s,293.774,4,2,1
oob-s/s,554.036,4,2,1
oob-s/s,473.798,4,2,1
oob-s/s,231.568,5,2,1
oob-s/s,373.053,4,2,1
oob-s/s,425.532,4,2,1
oob-s/s,328.625,5,2,1
oob-s/s,401.339,3,2,1
oob-s/s,381.715,5,2,1
oob-s/s,495.647,2,2,1
oob-s/s,396.533,3,2,1
oob-s/s,283.352,3,2,1
oob-s/s,265.291,4,2,1
oob-s/s,356.339,4,2,1
oob-s/s,199.809,3,2,1
oob-s/s,407.89,4,2,1
oob-s/s,304.776,3,2,1
oob-s/s,683.553,4,2,1
oob-s/s,281.308,4,2,1
oob-s/s,263.112,3,2,1
oob-s/s,174.409,2,2,1
oob-s/s,507.215,4,2,1
oob-s/s,267.59,3,2,1
oob-s/s,328.193,4,2,1
oob-s/s,237.474,5,2,1
oob-s/s,267.96,5,2,1
oob-s/s,414.903,6,2,1
oob-s/s,328.151,5,2,1
oob-s/s,231.468,5,2,1
oob-s/s,327.723,4,2,1
oob-s/s,247.321,4,2,1
oob-s/s,325.62,4,2,1
oob-s/s,221.104,2,2,1
oob-s/s,338.133,2,2,1
oob-s/s,230.321,5,2,1
oob-s/s,227.136,4,2,1
oob-s/s,190.063,4,2,1
oob-s/s,319.485,4,2,1
oob-s/s,258.646,5,2,1
oob-s/s,252.447,4,2,1
oob-s/s,312.081,5,2,1
oob-s/s,261.115,6,2,1
oob-s/s,315.013,3,2,1
oob-s/s,201.011,6,2,1
oob-s/s,235.893,4,2,1
oob-s/s,271.451,4,2,1
oob-s/s,204.563,5,2,1
oob-s/s,454.503,4,2,1
oob-s/s,235.503,4,2,1
oob-s/s,328.758,4,2,1
oob-s/s,270.825,6,2,1
oob-s/s,214.714,3,2,1
oob-s/s,254.326,5,2,1
oob-s/s,303.677,4,2,1
oob-s/s,331.321,3,2,1
oob-s/s,222.391,5,2,1
oob-s/s,259.867,4,2,1
oob-s/s,268.342,3,2,1
oob-s/s,528.563,4,2,1
oob-s/s,298.813,3,2,1
oob-s/s,232.391,5,2,1
oob-s/s,242.96,3,2,1
oob-s/s,264.003,7,2,1
oob-s/s,283.91,3,2,1
oob-s/s,370.618,4,2,1
oob-s/s,265.591,4,2,1
oob-s/s,175.168,2,2,1
oob-s/s,343.439,4,2,1
oob-s/s,216.041,5,2,1
oob-s/s,363.389,3,2,1
oob-s/s,263.609,3,2,1
oob-s/s,314.964,5,2,1
oob-s/s,341.413,3,2,1
oob-s/s,341.781,3,2,1
oob-s/s,388.779,4,2,1
oob-s/s,337.961,3,2,1
oob-s/s,239.079,3,2,1
oob-s/s,272.021,4,2,1
oob-s/s,251.119,4,2,1
oob-s/s,235.386,3,2,1
oob-s/s,137.028,5,2,1
oob-s/s,229.531,6,2,1
oob-s/s,222.584,3,2,1
oob-s/s,298.046,6,2,1
oob-s/s,488.683,4,2,1
oob-s/s,194.639,4,2,1
oob-s/s,312.729,5,2,1
oob-s/s,436.593,4,2,1
oob-s/s,202.108,4,2,1
oob-s/s,292.655,4,2,1
oob-s/s,205.832,6,2,1
oob-s/s,197.521,5,2,1
oob-s/s,131.623,4,2,1
oob-s/s,305.138,5,2,1
oob-s/s,408.408,4,2,1
oob-s/s,448.515,4,2,1
oob-s/s,188.608,5,2,1
oob-s/s,406.126,7,2,1
oob-s/s,253.525,2,2,1
oob-s/s,130.435,5,2,1
oob-s/s,289.35,2,2,1
oob-s/s,413.961,5,2,1
oob-s/s,265.876,5,2,1
oob-s/s,331.004,3,2,1
oob-s/s,346.921,5,2,1
oob-s/s,319.201,3,2,1
oob-s/s,315.639,3,2,1
oob-s/s,186.598,4,2,1
oob-s/s,356.626,3,2,1
oob-s/s,367.899,4,2,1
oob-s/s,180.375,4,2,1
oob-s/s,248.437,3,2,1
oob-s/s,373.111,3,2,1
oob-s/s,263.826,3,2,1
oob-s/s,303.048,2,2,1
oob-s/s,271.483,5,2,1
oob-s/s,210.688,4,2,1
oob-s/s,204.468,3,2,1
oob-s/s,207.121,4,2,1
oob-s/s,416.618,3,2,1
oob-s/s,314.663,3,2,1
oob-s/s,225.153,5,2,1
oob-s/s,315.385,4,2,1
oob-s/s,380.327,3,2,1
oob-s/s,260.704,5,2,1
oob-s/s,320.771,5,2,1
oob-s/s,132.118,3,2,1
oob-s/s,440.374,4,2,1
oob-s/s,218.648,6,2,1
oob-s/s,365.888,4,2,1
oob-s/s,331.641,5,2,1
oob-s/s,326.922,2,2,1
oob-s/s,302.274,3,2,1
oob-s/s,269.492,4,2,1
oob-s/s,128.692,5,2,1
oob-s/s,297.173,5,2,1
oob-s/s,273.13,3,2,1
oob-s/s,251.404,3,2,1
oob-s/s,226.138,5,2,1
oob-s/s,185.215,4,2,1
oob-s/s,453.819,3,2,1
oob-s/s,340.454,5,2,1
oob-s/s,313.757,4,2,1
oob-s/s,263.778,5,2,1
oob-s/s,280.205,4,2,1
oob-s/s,359.499,5,2,1
oob-s/s,340.85,3,2,1
oob-s/s,140.542,4,2,1
oob-s/s,242.832,4,2,1
oob-s/s,343.19,4,2,1
oob-s/s,404.233,3,2,1
oob-s/s,287.486,6,2,1
oob-s/s,178.179,5,2,1
oob-s/s,209.684,4,2,1
oob-s/s,388.888,3,2,1
oob-s/s,194.805,4,2,1
oob-s/s,363.748,2,2,1
oob-s/s,341.779,6,2,1
oob-s/s,189.476,5,2,1
oob-s/s,195.761,4,2,1
oob-s/s,345.403,6,2,1
oob-s/s,303.821,6,2,1
oob-s/s,247.437,4,2,1
oob-s/s,362.443,5,2,1
oob-s/s,331.026,7,2,1
oob-s/s,272.685,5,2,1
oob-s/s,337.497,6,2,1
oob-s/s,253.454,3,2,1
oob-s/s,245.872,4,2,1
oob-s/s,236.683,5,2,1
oob-s/s,192.225,6,2,1
oob-s/s,138.928,6,2,1
oob-s/s,412.667,4,2,1
oob-s/s,239.181,4,2,1
oob-s/s,190.247,6,2,1
oob-s/s,376.531,5,2,1
oob-s/s,228.21,4,2,1
oob-s/s,399.881,6,2,1
oob-s/s,297.387,3,2,1
oob-s/s,162.981,6,2,1
oob-s/s,283.119,4,2,1
oob-s/s,415.2,5,2,1
oob-s/s,382.314,5,2,1
oob-s/s,211.608,4,2,1
oob-s/s,156.09,5,2,1
oob-s/s,225.198,5,2,1
oob-s/s,175.692,5,2,1
oob-s/s,181.073,6,2,1
oob-s/s,466.797,5,2,1
oob-s/s,240.455,5,2,1
oob-s/s,199.064,6,2,1
oob-s/s,190.41,4,2,1
oob-s/s,202.067,6,2,1
oob-s/s,405.375,3,2,1
oob-s/s,392.661,4,2,1
oob-s/s,316.593,4,2,1
oob-s/s,309.598,5,2,1
oob-s/s,287.017,5,2,1
oob-s/s,279.017,4,2,1
oob-s/s,277.212,5,2,1
oob-s/s,215.896,4,2,1
oob-s/s,437.082,5,2,1
oob-s/s,283.695,5,2,1
oob-s/s,291.813,4,2,1
oob-s/s,321.455,3,2,1
oob-s/s,371.67,5,2,1
oob-s/s,281.512,4,2,1
oob-s/s,156.988,5,2,1
oob-s/s,321.744,6,2,1
oob-s/s,172.764,6,2,1
oob-s/s,250.75,7,2,1
oob-s/s,201.607,6,2,1
oob-s/s,332.473,6,2,1
oob-s/s,481.82,5,2,1
oob-s/s,358.23,5,2,1
oob-s/s,264.041,5,2,1
oob-s/s,347.595,3,2,1
oob-s/s,235.893,3,2,1
oob-s/s,291.124,6,2,1
oob-s/s,395.044,5,2,1
oob-s/s,238.344,5,2,1
oob-s/s,300.81,5,2,1
oob-s/s,257.565,6,2,1
oob-s/s,267.546,5,2,1
oob-s/s,220.305,3,2,1
oob-s/s,189.901,5,2,1
oob-s/s,443.004,4,2,1
oob-s/s,192.641,3,2,1
oob-s/s,276.534,4,2,1
oob-s/s,231.189,2,2,1
oob-s/s,227.269,4,2,1
oob-s/s,233.284,3,2,1
oob-s/s,288.181,2,2,1
oob-s/s,219.169,3,2,1
oob-s/s,161.156,3,2,1
oob-s/s,461.465,2,2,1
oob-s/s,423.832,3,2,1
oob-s/s,291.07,4,2,1
oob-s/s,299.838,4,2,1
oob-s/s,323.984,3,2,1
oob-s/s,120.654,3,2,1
oob-s/s,237.756,4,2,1
oob-s/s,321.027,3,2,1
oob-s/s,169.239,3,2,1
oob-s/s,239.917,3,2,1
oob-s/s,346.873,3,2,1
oob-s/s,347.673,3,2,1
oob-s/s,284.949,5,2,1
oob-s/s,159.662,3,2,1
oob-s/s,407.235,3,2,1
oob-s/s,392.185,3,2,1
oob-s/s,322.574,4,2,1
oob-s/s,245.232,4,2,1
oob-s/s,232.806,3,2,1
oob-s/s,253.486,3,2,1
oob-s/s,292.498,2,2,1
oob-s/s,296.446,3,2,1
oob-s/s,412.818,4,2,1
oob-s/s,279.599,3,2,1
oob-s/s,268.38,3,2,1
oob-s/s,383.863,3,2,1
oob-s/s,427.223,3,2,1
oob-s/s,323.849,2,2,1
oob-s/s,254.498,3,2,1
oob-s/s,248.484,5,2,1
oob-s/s,196.252,3,2,1
oob-s/s,273.189,5,2,1
oob-s/s,239.226,5,2,1
oob-s/s,258.103,3,2,1
oob-s/s,330.608,3,2,1
oob-s/s,267.266,4,2,1
oob-s/s,191.102,3,2,1
oob-s/s,266.035,3,2,1
oob-s/s,198.396,3,2,1
oob-s/s,138.48,5,2,1
oob-s/s,397.132,3,2,1
oob-s/s,163.442,4,2,1
oob-s/s,234.427,3,2,1
oob-s/s,284.613,3,2,1
oob-s/s,267.977,4,2,1
oob-s/s,243.419,4,2,1
oob-s/s,300.817,4,2,1
oob-s/s,406.862,5,2,1
oob-s/s,141.674,4,2,1
oob-s/s,193.637,3,2,1
oob-s/s,362.37,3,2,1
oob-s/s,319.443,3,2,1
oob-s/s,278.948,4,2,1
oob-s/s,175.48,6,2,1
oob-s/s,312.123,6,2,1
oob-s/s,242.099,3,2,1
oob-s/s,309.299,4,2,1
oob-s/s,231.306,4,2,1
oob-s/s,250.758,4,2,1
oob-s/s,217.071,2,2,1
oob-s/s,425.39,4,2,1
oob-s/s,375.61,4,2,1
oob-s/s,434.225,3,2,1
oob-s/s,207.319,4,2,1
oob-s/s,251.324,3,2,1
oob-s/s,124.477,4,2,1
oob-s/s,187.5,4,2,1
oob-s/s,126.669,6,2,1
oob-s/s,366.993,3,2,1
oob-s/s,366.388,4,2,1
oob-s/s,505.672,4,2,1
oob-s/s,268.947,3,2,1
oob-s/s,258.611,4,2,1
oob-s/s,289.471,3,2,1
oob-s/s,170.486,3,2,1
oob-s/s,212.777,4,2,1
oob-s/s,345.553,4,2,1
oob-s/s,297.988,2,2,1
oob-s/s,199.893,4,2,1
oob-s/s,352.723,6,2,1
oob-s/s,338.511,3,2,1
oob-s/s,430.616,4,2,1
oob-s/s,298.174,5,2,1
oob-s/s,276.233,4,2,1
oob-s/s,264.041,4,2,1
oob-s/s,366.427,4,2,1
oob-s/s,314.427,3,2,1
oob-s/s,202.334,4,2,1
oob-s/s,408.913,6,2,1
oob-s/s,286.833,4,2,1
oob-s/s,203.915,2,2,1
oob-s/s,221.493,5,2,1
oob-s/s,187.605,4,2,1
oob-s/s,294.586,4,2,1
oob-s/s,271.228,5,2,1
oob-s/s,254.53,4,2,1
oob-s/s,397.642,4,2,1
oob-s/s,364.16,3,2,1
oob-s/s,179.274,2,2,1
oob-s/s,338.016,3,2,1
oob-s/s,240.113,3,2,1
oob-s/s,348.952,6,2,1
oob-s/s,205.436,4,2,1
oob-s/s,241.303,4,2,1
oob-s/s,219.073,4,2,1
oob-s/s,166.662,4,2,1
oob-s/s,241.34,6,2,1
oob-s/s,343.06,3,2,1
oob-s/s,285.291,4,2,1
oob-s/s,283.407,6,2,1
oob-s/s,243.167,4,2,1
oob-s/s,390.29,6,2,1
oob-s/s,344.535,5,2,1
oob-s/s,189.055,5,2,1
oob-s/s,277.118,5,2,1
oob-s/s,327.63,4,2,1
oob-s/s,198.646,5,2,1
oob-s/s,318.745,5,2,1
oob-s/s,367.312,3,2,1
oob-s/s,132.378,4,2,1
oob-s/s,409.626,4,2,1
oob-s/s,229.463,4,2,1
oob-s/s,208.768,3,2,1
oob-s/s,233.01,4,2,1
oob-s/s,195.951,5,2,1
oob-s/s,479.867,6,2,1
oob-s/s,226.824,5,2,1
oob-s/s,309.643,4,2,1
oob-s/s,283.651,5,2,1
oob-s/s,217.074,4,2,1
oob-s/s,195.198,4,2,1
oob-s/s,315.259,4,2,1
oob-s/s,291.773,4,2,1
oob-s/s,298.809,3,2,1
oob-s/s,189.227,4,2,1
oob-s/s,178.986,4,2,1
oob-s/s,193.82,5,2,1
oob-s/s,262.893,5,2,1
oob-s/s,253.309,3,2,1
oob-s/s,246.298,5,2,1
oob-s/s,322.757,5,2,1
oob-s/s,367.361,4,2,1
oob-s/s,346.088,3,2,1
oob-s/s,281.831,3,2,1
oob-s/s,341.327,4,2,1
oob-s/s,145.708,4,2,1
oob-s/s,196.155,5,2,1
oob-s/s,185.232,5,2,1
oob-s/s,283.037,3,2,1
oob-s/s,374.165,5,2,1
oob-s/s,151.014,4,2,1
oob-s/s,289.174,3,2,1
oob-s/s,250.469,4,2,1
oob-s/s,211.476,5,2,1
oob-s/s,220.939,5,2,1
oob-s/s,204.946,4,2,1
oob-s/s,258.444,4,2,1
oob-s/s,331.684,5,2,1
oob-s/s,356.521,5,2,1
oob-s/s,246.307,4,2,1
oob-s/s,281.607,4,2,1
oob-s/s,282.097,5,2,1
oob-s/s,280.736,5,2,1
oob-s/s,254.085,5,2,1
oob-s/s,417.663,4,2,1
oob-s/s,350.23,5,2,1
oob-s/s,229.887,4,2,1
oob-s/s,183.364,3,2,1
oob-s/s,300.161,5,2,1
oob-s/s,339.491,5,2,1
oob-s/s,285.024,5,2,1
oob-s/s,279.193,3,2,1
oob-s/s,204.656,5,2,1
oob-s/s,298.11,4,2,1
oob-s/s,375.379,6,2,1
oob-s/s,235.966,5,2,1
oob-s/s,331.568,5,2,1
oob-s/s,296.868,3,2,1
oob-s/s,365.988,4,2,1
oob-s/s,260.513,5,2,1
oob-s/s,169.533,5,2,1
oob-s/s,339.508,4,2,1
oob-s/s,297.754,5,2,1
oob-s/s,303.379,5,2,1
oob-s/s,154.498,4,2,1
oob-s/s,464.158,5,2,1
oob-s/s,268.274,2,2,1
oob-s/s,401.741,4,2,1
oob-s/s,189.913,5,2,1
oob-s/s,277.518,5,2,1
oob-s/s,133.452,4,2,1
oob-s/s,221.252,2,2,1
oob-s/s,156.629,3,2,1
oob-s/s,250.581,4,2,1
oob-s/s,297.675,3,2,1
oob-s/s,290.49,2,2,1
oob-s/s,231.251,4,2,1
oob-s/s,232.525,5,2,1
oob-s/s,186.236,5,2,1
oob-s/s,157.319,4,2,1
oob-s/s,162.459,4,2,1
oob-s/s,368.706,5,2,1
oob-s/s,196.532,5,2,1
oob-s/s,342.253,5,2,1
oob-s/s,297.199,4,2,1
oob-s/s,245.698,4,2,1
oob-s/s,218.69,4,2,1
oob-s/s,279.588,3,2,1
oob-s/s,213.712,5,2,1
oob-s/s,331.842,3,2,1
oob-s/s,382.402,4,2,1
oob-s/s,310.948,6,2,1
oob-s/s,153.54,5,2,1
oob-s/s,173.27,7,2,1
oob-s/s,330.392,3,2,1
oob-s/s,252.876,4,2,1
oob-s/s,247.698,7,2,1
oob-s/s,382.088,3,2,1
oob-s/s,174.288,4,2,1
oob-s/s,218.878,4,2,1
oob-s/s,254.119,4,2,1
oob-s/s,432.405,5,2,1
oob-s/s,355.634,4,2,1
oob-s/s,418.237,4,2,1
oob-s/s,334.516,5,2,1
oob-s/s,362.331,4,2,1
oob-s/s,312.096,2,2,1
oob-s/s,319.387,4,2,1
oob-s/s,308.898,5,2,1
oob-s/s,146.746,4,2,1
oob-s/s,262.417,5,2,1
oob-s/s,257.858,6,2,1
oob-s/s,254.917,5,2,1
oob-s/s,232.512,4,2,1
oob-s/s,313.303,2,2,1
oob-s/s,314.206,4,2,1
oob-s/s,196.544,4,2,1
oob-s/s,189.038,5,2,1
oob-s/s,397.98,4,2,1
oob-s/s,198.978,4,2,1
oob-s/s,359.118,4,2,1
oob-s/s,310.26,4,2,1
oob-s/s,297.84,4,2,1
oob-s/s,275.593,4,2,1
oob-s/s,305.111,4,2,1
oob-s/s,219.192,4,2,1
oob-s/s,330.831,5,2,1
oob-s/s,247.569,2,2,1
oob-s/s,344.391,4,2,1
oob-s/s,216.672,3,2,1
oob-s/s,214.306,6,2,1
oob-s/s,178.923,5,2,1
oob-s/s,184.657,4,2,1
oob-s/s,221.893,4,2,1
oob-s/s,278.861,4,2,1
oob-s/s,154.347,5,2,1
oob-s/s,217.939,6,2,1
oob-s/s,242.347,5,2,1
oob-s/s,253.573,5,2,1
oob-s/s,291.251,5,2,1
oob-s/s,244.885,4,2,1
oob-s/s,223.293,4,2,1
oob-s/s,394.165,6,2,1
oob-s/s,280.156,3,2,1
oob-s/s,291.757,4,2,1
oob-s/s,209.655,5,2,1
oob-s/s,412.836,4,2,1
oob-s/s,321.589,5,2,1
oob-s/s,347.902,4,2,1
oob-s/s,217.367,4,2,1
oob-s/s,204.201,5,2,1
oob-s/s,335.631,5,2,1
oob-s/s,216.096,3,2,1
oob-s/s,362.688,4,2,1
oob-s/s,308.047,5,2,1
oob-s/s,172.763,4,2,1
oob-s/s,350.021,5,2,1
oob-s/s,361.043,5,2,1
oob-s/s,153.16,3,2,1
oob-s/s,188.177,5,2,1
oob-s/s,327.528,3,2,1
oob-s/s,197.778,4,2,1
oob-s/s,151.013,6,2,1
oob-s/s,295.799,5,2,1
oob-s/s,218.019,6,2,1
oob-s/s,345.871,3,2,1
oob-s/s,267.429,6,2,1
oob-s/s,255.501,5,2,1
oob-s/s,254.029,4,2,1
oob-s/s,246.62,5,2,1
oob-s/s,244.481,5,2,1
oob-s/s,382.496,4,2,1
oob-s/s,280.677,4,2,1
oob-s/s,369.357,4,2,1
oob-s/s,282.724,5,2,1
oob-s/s,298.852,5,2,1
oob-s/s,203.359,4,2,1
oob-s/s,330.04,5,2,1
oob-s/s,133.551,2,2,1
oob-s/s,187.632,7,2,1
oob-s/s,302.139,5,2,1
oob-s/s,185.233,4,2,1
oob-s/s,367.264,2,2,1
oob-s/s,255.2,3,2,1
oob-s/s,214.2,5,2,1
oob-s/s,315.286,5,2,1
oob-s/s,301.311,3,2,1
oob-s/s,245.378,4,2,1
oob-s/s,235.534,5,2,1
oob-s/s,265.759,4,2,1
oob-s/s,192.79,7,2,1
oob-s/s,240.291,6,2,1
oob-s/s,331.569,3,2,1
oob-s/s,253.897,7,2,1
oob-s/s,299.249,5,2,1
oob-s/s,205.615,7,2,1
oob-s/s,196.807,3,2,1
oob-s/s,294.157,4,2,1
oob-s/s,255.925,6,2,1
oob-s/s,218.149,4,2,1
oob-s/s,239.128,5,2,1
oob-s/s,251.268,2,2,1
oob-s/s,377.778,7,2,1
oob-s/s,229.536,6,2,1
oob-s/s,312.523,7,2,1
oob-s/s,408.379,5,2,1
oob-s/s,405.919,2,2,1
oob-s/s,236.925,7,2,1
oob-s/s,347.644,7,2,1
oob-s/s,188.963,4,2,1
oob-s/s,423.387,4,2,1
oob-s/s,378.827,7,2,1
oob-s/s,168.662,4,2,1
oob-s/s,129.291,2,2,1
oob-s/s,285.428,3,2,1
oob-s/s,222.34,3,2,1
oob-s/s,266.861,5,2,1
oob-s/s,149.072,4,2,1
oob-s/s,163.86,5,2,1
oob-s/s,387.17,4,2,1
oob-s/s,274.698,5,2,1
oob-s/s,345.61,4,2,1
oob-s/s,349.284,4,2,1
oob-s/s,346.682,5,2,1
